t,cycle,phase,kpa,amp
277.93,1,hold,-69.82,0.57
278.01,1,hold,-69.83,0.57
278.1,1,hold,-69.79,0.65
278.18,1,hold,-69.8,0.73
278.27,1,hold,-69.79,0.57
278.35,1,hold,-69.79,0.49
278.44,1,hold,-69.76,0.49
278.53,1,hold,-69.76,0.65
278.61,1,hold,-69.76,0.57
278.7,1,hold,-69.77,0.65
278.78,1,hold,-69.72,0.65
278.87,1,hold,-69.74,0.57
278.95,1,hold,-69.72,0.65
279.04,1,hold,-69.72,0.49
279.12,1,hold,-69.73,0.65
279.21,1,hold,-69.71,0.65
279.29,1,hold,-69.7,0.65
279.38,1,hold,-69.7,0.57
279.47,1,hold,-69.71,0.57
279.55,1,hold,-69.68,0.57
279.64,1,hold,-69.69,0.65
279.73,1,hold,-69.67,0.57
279.81,1,hold,-69.67,0.57
279.9,1,hold,-69.64,0.65
279.99,1,hold,-69.64,0.73
280.07,1,hold,-69.64,0.65
280.16,1,hold,-69.65,0.49
280.24,1,hold,-69.62,0.49
280.33,1,hold,-69.62,0.49
280.41,1,hold,-69.62,0.65
280.5,1,hold,-69.61,0.65
280.59,1,hold,-69.59,0.49
280.67,1,hold,-69.59,0.73
280.76,1,hold,-69.6,0.65
280.84,1,hold,-69.59,0.57
280.93,1,hold,-69.57,0.49
281.01,1,hold,-69.56,0.57
281.1,1,hold,-69.57,0.49
281.18,1,hold,-69.56,0.49
281.27,1,hold,-69.53,0.49
281.35,1,hold,-69.53,0.57
281.44,1,hold,-69.52,0.65
281.53,1,hold,-69.52,0.73
281.61,1,hold,-69.53,0.73
281.7,1,hold,-69.5,0.57
281.78,1,hold,-69.51,0.73
281.87,1,hold,-69.51,0.57
281.95,1,hold,-69.51,0.49
282.04,1,hold,-69.49,0.65
282.12,1,hold,-69.48,0.65
282.21,1,hold,-69.47,0.65
282.29,1,hold,-69.46,0.65
282.38,1,hold,-69.47,0.65
282.46,1,hold,-69.44,0.49
282.55,1,hold,-69.44,0.41
282.63,1,hold,-69.45,0.73
282.72,1,hold,-69.44,0.73
282.8,1,hold,-69.43,0.41
282.89,1,hold,-69.41,0.49
282.97,1,hold,-69.41,0.65
283.06,1,hold,-69.4,0.65
283.15,1,hold,-69.41,0.65
283.23,1,hold,-69.38,0.57
283.32,1,hold,-69.38,0.57
283.4,1,hold,-69.39,0.65
283.49,1,hold,-69.38,0.65
283.57,1,hold,-69.35,0.65
283.66,1,hold,-69.36,0.57
283.75,1,hold,-69.36,0.65
283.83,1,hold,-69.36,0.65
283.92,1,hold,-69.32,0.57
284.0,1,hold,-69.32,0.65
284.09,1,hold,-69.33,0.57
284.17,1,hold,-69.32,0.57
284.26,1,hold,-69.31,0.73
284.35,1,hold,-69.29,0.73
284.43,1,hold,-69.3,0.65
284.52,1,hold,-69.31,0.65
284.6,1,hold,-69.28,0.49
284.69,1,hold,-69.27,0.49
284.77,1,hold,-69.27,0.49
284.86,1,hold,-69.27,0.49
284.94,1,hold,-69.27,0.73
285.03,1,hold,-69.24,0.41
285.11,1,hold,-69.24,0.49
285.2,1,hold,-69.24,0.49
285.28,1,hold,-69.23,0.65
285.37,1,hold,-69.21,0.65
285.45,1,hold,-69.21,0.57
285.54,1,hold,-69.21,0.57
285.62,1,hold,-69.22,0.57
285.71,1,hold,-69.19,0.49
285.8,1,hold,-69.18,0.73
285.88,1,hold,-69.18,0.57
285.97,1,hold,-69.19,0.57
286.05,1,hold,-69.18,0.57
286.14,1,hold,-69.16,0.57
286.23,1,hold,-69.15,0.73
286.31,1,hold,-69.16,0.49
286.4,1,hold,-69.14,0.73
286.48,1,hold,-69.12,0.73
286.57,1,hold,-69.12,0.57
286.65,1,hold,-69.13,0.57
286.74,1,hold,-69.12,0.65
286.82,1,hold,-69.11,0.65
286.91,1,hold,-69.1,0.65
286.99,1,hold,-69.09,0.73
287.08,1,hold,-69.09,0.73
287.16,1,hold,-69.07,0.49
287.25,1,hold,-69.07,0.57
287.34,1,hold,-69.07,0.57
287.42,1,hold,-69.06,0.73
287.51,1,hold,-69.06,0.57
287.6,1,hold,-69.03,0.57
287.68,1,hold,-69.03,0.65
287.77,1,hold,-69.04,0.57
287.85,1,hold,-69.04,0.57
287.94,1,hold,-69.01,0.65
288.02,1,hold,-69.01,0.65
288.11,1,hold,-69.0,0.57
288.2,1,hold,-69.02,0.49
288.28,1,hold,-68.99,0.57
288.37,1,hold,-68.97,0.49
288.46,1,hold,-68.97,0.73
288.54,1,hold,-68.97,0.65
288.63,1,hold,-68.98,0.65
288.71,1,hold,-68.94,0.73
288.8,1,hold,-68.96,0.65
288.88,1,hold,-68.94,0.57
288.97,1,hold,-68.95,0.65
289.06,1,hold,-68.92,0.57
289.14,1,hold,-68.91,0.57
289.23,1,hold,-68.92,0.57
289.31,1,hold,-68.91,0.49
289.4,1,hold,-68.9,0.73
289.48,1,hold,-68.89,0.57
289.57,1,hold,-68.89,0.65
289.65,1,hold,-68.9,0.57
289.74,1,hold,-68.89,0.65
289.83,1,hold,-68.86,0.73
289.91,1,hold,-68.86,0.49
290.0,1,hold,-68.87,0.81
290.09,1,hold,-68.84,0.73
290.17,1,hold,-68.83,0.65
290.26,1,hold,-68.83,0.57
290.34,1,hold,-68.84,0.57
290.43,1,hold,-68.83,0.57
290.51,1,hold,-68.81,0.65
290.6,1,hold,-68.79,0.65
290.69,1,hold,-68.8,0.65
290.77,1,hold,-68.81,0.57
290.86,1,hold,-68.78,0.49
290.94,1,hold,-68.76,0.57
291.03,1,hold,-68.78,0.57
291.12,1,hold,-68.77,0.57
291.2,1,hold,-68.77,0.49
291.29,1,hold,-68.74,0.57
291.37,1,hold,-68.74,0.57
291.46,1,hold,-68.74,0.65
291.54,1,hold,-68.72,0.65
291.63,1,hold,-68.71,0.49
291.72,1,hold,-68.72,0.65
291.81,1,hold,-68.72,0.57
291.89,1,hold,-68.71,0.57
291.98,1,hold,-68.69,0.49
292.06,1,hold,-68.69,0.65
292.15,1,hold,-68.69,0.65
292.24,1,hold,-68.69,0.57
292.32,1,hold,-68.66,0.49
292.41,1,hold,-68.66,0.49
292.49,1,hold,-68.65,0.65
292.58,1,hold,-68.66,0.65
292.66,1,hold,-68.66,0.65
292.75,1,hold,-68.62,0.65
292.84,1,hold,-68.63,0.65
292.92,1,hold,-68.63,0.65
293.01,1,hold,-68.62,0.57
293.09,1,hold,-68.61,0.57
293.18,1,hold,-68.6,0.65
293.26,1,hold,-68.6,0.65
293.35,1,hold,-68.6,0.57
293.43,1,hold,-68.56,0.49
293.52,1,hold,-68.56,0.73
293.6,1,hold,-68.57,0.65
293.69,1,hold,-68.57,0.57
293.78,1,hold,-68.55,0.57
293.86,1,hold,-68.54,0.57
293.95,1,hold,-68.56,0.57
294.03,1,hold,-68.55,0.65
294.12,1,hold,-68.54,0.65
294.2,1,hold,-68.51,0.73
294.29,1,hold,-68.51,0.65
294.37,1,hold,-68.51,0.57
294.46,1,hold,-68.52,0.57
294.54,1,hold,-68.5,0.49
294.63,1,hold,-68.49,0.65
294.72,1,hold,-68.48,0.57
294.8,1,hold,-68.46,0.65
294.89,1,hold,-68.49,0.49
294.97,1,hold,-68.46,0.73
295.06,1,hold,-68.44,0.73
295.14,1,hold,-68.46,0.65
295.23,1,hold,-68.44,0.49
295.32,1,hold,-68.42,0.49
295.4,1,hold,-68.42,0.49
295.49,1,hold,-68.42,0.57
295.57,1,hold,-68.41,0.57
295.66,1,hold,-68.39,0.49
295.74,1,hold,-68.39,0.49
295.83,1,hold,-68.39,0.65
295.91,1,hold,-68.4,0.73
296.0,1,hold,-68.36,0.65
296.08,1,hold,-68.37,0.65
296.17,1,hold,-68.37,0.57
296.25,1,hold,-68.37,0.49
296.34,1,hold,-68.34,0.73
296.42,1,hold,-68.34,0.65
296.51,1,hold,-68.35,0.57
296.6,1,hold,-68.34,0.49
296.69,1,hold,-68.32,0.49
296.77,1,hold,-68.32,0.49
296.86,1,hold,-68.31,0.65
296.94,1,hold,-68.31,0.49
297.03,1,hold,-68.31,0.65
297.11,1,hold,-68.3,0.65
297.2,1,hold,-68.28,0.65
297.29,1,hold,-68.29,0.57
297.37,1,hold,-68.28,0.65
297.46,1,hold,-68.28,0.57
297.54,1,hold,-68.25,0.65
297.63,1,hold,-68.24,0.49
297.71,1,hold,-68.24,0.49
297.8,1,hold,-68.22,0.57
297.88,1,hold,-68.22,0.57
297.97,1,hold,-68.23,0.57
298.05,1,hold,-68.23,0.49
298.14,1,hold,-68.23,0.73
298.23,1,hold,-68.21,0.65
298.31,1,hold,-68.19,0.57
298.4,1,hold,-68.19,0.73
298.48,1,hold,-68.19,0.57
298.57,1,hold,-68.16,0.49
298.66,1,hold,-68.16,0.57
298.74,1,hold,-68.16,0.65
298.83,1,hold,-68.17,0.49
298.91,1,hold,-68.15,0.65
299.0,1,hold,-68.13,0.57
299.08,1,hold,-68.14,0.65
299.17,1,hold,-68.14,0.57
299.25,1,hold,-68.13,0.65
299.34,1,hold,-68.09,0.73
299.42,1,hold,-68.09,0.49
299.51,1,hold,-68.11,0.57
299.6,1,hold,-68.08,0.57
299.68,1,hold,-68.08,0.65
299.77,1,hold,-68.07,0.65
299.86,1,hold,-68.08,0.57
299.94,1,hold,-68.09,0.57
300.03,1,hold,-68.03,0.65
300.11,1,hold,-68.04,0.65
300.2,1,hold,-68.04,0.57
300.28,1,hold,-68.02,0.57
300.37,1,hold,-68.01,0.41
300.45,1,hold,-68.0,0.49
300.54,1,hold,-67.99,0.65
300.62,1,hold,-67.97,0.65
300.71,1,hold,-67.95,0.57
300.79,1,hold,-67.93,0.65
300.88,1,hold,-67.9,0.57
300.97,1,hold,-67.92,0.57
301.05,1,hold,-67.9,0.57
301.14,1,hold,-67.88,0.57
301.22,1,hold,-67.86,0.65
301.31,1,hold,-67.75,0.65
301.39,1,hold,-67.67,0.57
301.48,1,hold,-67.66,0.49
301.57,1,hold,-67.58,0.57
301.65,1,hold,-67.47,0.49
301.74,1,hold,-67.38,0.49
301.82,1,hold,-67.34,0.49
301.91,1,hold,-67.34,0.41
302.0,1,hold,-67.31,0.41
302.08,1,hold,-67.25,0.41
302.16,1,hold,-67.22,0.41
302.25,1,hold,-67.2,0.33
302.34,1,hold,-67.16,0.49
302.42,1,hold,-67.14,0.41
302.51,1,hold,-67.13,0.41
302.6,1,hold,-67.11,0.41
302.68,1,hold,-67.07,0.33
302.77,1,hold,-67.08,0.41
302.85,1,hold,-67.05,0.49
302.94,1,hold,-67.01,0.49
303.02,1,hold,-67.01,0.24
303.11,1,hold,-67.02,0.33
303.2,1,hold,-67.0,0.49
303.28,1,hold,-66.99,0.41
303.37,1,hold,-66.97,0.33
303.45,1,hold,-67.01,0.41
303.54,1,hold,-66.99,0.41
303.63,1,hold,-66.99,0.24
303.71,1,hold,-66.96,0.33
303.8,1,hold,-66.96,0.41
303.88,1,hold,-66.96,0.33
303.97,1,hold,-66.96,0.33
304.05,1,hold,-66.92,0.41
304.14,1,hold,-66.92,0.33
304.22,1,hold,-66.92,0.24
304.31,1,hold,-66.92,0.41
304.39,1,hold,-66.9,0.33
304.48,1,hold,-66.91,0.33
304.56,1,hold,-66.88,0.33
304.65,1,hold,-66.85,0.33
304.73,1,hold,-66.86,0.33
304.82,1,hold,-66.85,0.33
304.9,1,hold,-66.82,0.33
304.99,1,hold,-66.83,0.33
305.07,1,hold,-66.79,0.33
305.16,1,hold,-66.79,0.33
305.25,1,hold,-66.77,0.24
305.33,1,hold,-66.76,0.24
305.42,1,hold,-66.77,0.24
305.51,1,hold,-66.72,0.41
305.59,1,hold,-66.7,0.41
305.68,1,hold,-66.66,0.16
305.76,1,hold,-66.66,0.41
305.85,1,hold,-66.63,0.16
305.94,1,hold,-66.62,0.33
306.02,1,hold,-66.61,0.24
306.11,1,hold,-66.55,0.24
306.19,1,hold,-66.52,0.33
306.28,1,hold,-66.51,0.24
306.37,1,hold,-66.49,0.24
306.45,1,hold,-66.47,0.24
306.54,1,hold,-66.43,0.33
306.62,1,hold,-66.44,0.24
306.71,1,hold,-66.42,0.24
306.79,1,hold,-66.41,0.24
306.88,1,hold,-66.4,0.24
306.97,1,hold,-66.38,0.16
307.05,1,hold,-66.38,0.16
307.14,1,hold,-66.38,0.33
307.22,1,hold,-66.38,0.24
307.31,1,hold,-66.38,0.24
307.39,1,hold,-66.34,0.24
307.48,1,hold,-66.35,0.16
307.57,1,hold,-66.34,0.16
307.65,1,hold,-66.34,0.16
307.72,1,vent,-66.34,0.16
307.77,1,vent,-0.42,0.16
307.81,1,vent,0.22,0.33
307.86,1,vent,0.23,0.16
307.9,1,vent,0.22,0.16
307.95,1,vent,0.22,0.33
307.99,1,vent,0.22,0.33
308.03,1,vent,0.23,0.24
308.08,1,vent,0.23,0.33
308.13,1,vent,0.24,0.16
308.17,1,vent,0.23,0.16
308.21,1,vent,0.23,0.16
308.26,1,vent,0.22,0.24
308.3,1,vent,0.23,0.16
308.34,1,vent,0.23,0.24
308.39,1,vent,0.24,0.24
308.43,1,vent,0.22,0.33
308.48,1,vent,0.23,0.16
308.52,1,vent,0.23,0.16
308.58,1,vent,0.23,0.33
308.63,1,lift,0.23,0.24
308.67,1,lift,0.22,0.16
308.72,1,lift,0.23,0.16
308.77,1,lift,0.23,0.08
308.82,1,lift,0.21,0.08
308.86,1,lift,0.21,0.08
308.91,1,lift,0.21,0.08
308.96,1,lift,0.15,0.08
309.01,1,lift,0.2,0.08
309.06,1,lift,0.22,0.08
309.11,1,lift,0.19,0.08
309.16,1,lift,0.23,0.0
309.2,1,lift,0.21,0.08
309.25,1,lift,0.2,0.08
309.3,1,lift,0.23,0.08
309.34,1,lift,0.21,0.08
309.39,1,lift,0.21,0.08
309.44,1,lift,0.2,0.08
309.49,1,lift,0.22,0.08
309.54,1,lift,0.24,0.0
309.59,1,lift,0.24,0.08
309.64,1,lift,0.23,0.08
309.69,1,lift,0.23,0.08
309.73,1,lift,0.24,0.08
309.78,1,lift,0.24,0.0
309.83,1,lift,0.22,0.08
309.87,1,lift,0.23,0.08
309.92,1,lift,0.24,0.08
309.97,1,lift,0.24,0.08
310.02,1,lift,0.23,0.08
310.06,1,lift,0.24,0.16
310.11,1,lift,0.24,0.08
310.16,1,lift,0.23,0.08
310.2,1,lift,0.24,0.16
310.25,1,lift,0.23,0.16
310.3,1,lift,0.21,0.16
310.35,1,lift,0.23,0.08
310.39,1,lift,0.25,0.08
310.44,1,lift,0.22,0.24
310.49,1,lift,0.23,0.16
310.54,1,lift,0.24,0.16
310.59,1,lift,0.23,0.08
310.64,1,lift,0.24,0.08
310.69,1,lift,0.24,0.08
310.74,1,lift,0.24,0.16
310.78,1,lift,0.22,0.16
310.83,1,lift,0.23,0.16
310.88,1,lift,0.21,0.16
310.92,1,lift,0.23,0.08
310.97,1,lift,0.23,0.16
